roll_number,question_paper_code,question_number,option_marked
10123,502,30,d
10123,502,31,e
10123,502,32,c
10123,502,33,a
10123,502,34,d
10123,502,35,c
10123,502,36,a
10123,502,37,c
10123,502,38,a
10123,502,39,d
10123,502,40,b
10123,502,41,a
10123,502,42,b
10123,502,43,e
10123,502,44,a
10123,502,45,d
10123,502,46,b
10123,502,47,b
10123,502,48,b
10123,502,49,e
10123,502,50,e
10123,502,51,b
10123,502,52,d
10123,502,53,a
10123,502,54,e
10123,502,55,d
10123,502,56,c
10123,502,57,c
10123,502,58,d
10123,502,59,c
10123,502,60,c
10124,502,1,b
10124,502,2,e
10124,502,3,d
10124,502,4,a
10124,502,5,e
10124,502,6,c
10124,502,7,c
10124,502,8,a
10124,502,9,b
10124,502,10,b
10124,502,11,b
10124,502,12,d
10124,502,13,c
10124,502,14,e
10124,502,15,e
10124,502,16,c
10124,502,17,a
10124,502,18,c
10124,502,19,c
10124,502,20,c
10124,502,21,c
10124,502,22,e
10124,502,23,e
10124,502,24,e
10124,502,25,d
10124,502,26,b
10124,502,27,d
10124,502,28,e
10124,502,29,b
10124,502,30,d
10124,502,31,a
10124,502,32,c
10124,502,33,a
10124,502,34,b
10124,502,35,b
10124,502,36,c
10124,502,37,c
10124,502,38,d
10124,502,39,d
10124,502,40,a
10124,502,41,c
10124,502,42,b
10124,502,43,c
10124,502,44,e
10124,502,45,a
10124,502,46,e
10124,502,47,b
10124,502,48,d
10124,502,49,a
10124,502,50,d
10124,502,51,e
10124,502,52,d
10124,502,53,c
10124,502,54,c
10124,502,55,d
10124,502,56,a
10124,502,57,b
10124,502,58,e
10124,502,59,c
10124,502,60,d
10125,502,1,c
10125,502,2,b
10125,502,3,c
10125,502,4,c
10125,502,5,a
10125,502,6,e
10125,502,7,d
10125,502,8,c
10125,502,9,b
10125,502,10,e
10125,502,11,b
10125,502,12,c
10125,502,13,b
10125,502,14,d
10125,502,15,d
10125,502,16,c
10125,502,17,a
10125,502,18,e
10125,502,19,d
10125,502,20,b
10125,502,21,b
10125,502,22,a
10125,502,23,a
10125,502,24,c
10125,502,25,b
10125,502,26,b
10125,502,27,d
10125,502,28,b
10125,502,29,d
10125,502,30,e
10125,502,31,c
10125,502,32,c
10125,502,33,b
10125,502,34,b
10125,502,35,a
10125,502,36,c
10125,502,37,a
10125,502,38,d
10125,502,39,a
10125,502,40,c
10125,502,41,a
10125,502,42,b
10125,502,43,b
10125,502,44,d
10125,502,45,e
10125,502,46,d
10125,502,47,b
10125,502,48,e
10125,502,49,d
10125,502,50,b
10125,502,51,d
10125,502,52,b
10125,502,53,d
10125,502,54,b
10125,502,55,b
10125,502,56,e
10125,502,57,e
10125,502,58,b
10125,502,59,a
10125,502,60,c
10126,502,1,c
10126,502,2,b
10126,502,3,c
10126,502,4,d
10126,502,5,e
10126,502,6,b
10126,502,7,e
10126,502,8,d
10126,502,9,e
10126,502,10,e
10126,502,11,c
10126,502,12,b
10126,502,13,b
10126,502,14,b
10126,502,15,a
10126,502,16,a
10126,502,17,a
10126,502,18,c
10126,502,19,e
10126,502,20,a
10126,502,21,e
10126,502,22,d
10126,502,23,c
10126,502,24,c
10126,502,25,e
10126,502,26,c
10126,502,27,e
10126,502,28,a
10126,502,29,d
10126,502,30,b
10126,502,31,c
10126,502,32,c
10126,502,33,a
10126,502,34,b
10126,502,35,e
10126,502,36,e
10126,502,37,c
10126,502,38,d
10126,502,39,e
10126,502,40,b
10126,502,41,d
10126,502,42,d
10126,502,43,b
10126,502,44,a
10126,502,45,c
10126,502,46,c
10126,502,47,c
10126,502,48,b
10126,502,49,b
10126,502,50,c
10126,502,51,c
10126,502,52,e
10126,502,53,c
10126,502,54,a
10126,502,55,e
10126,502,56,e
10126,502,57,a
10126,502,58,d
10126,502,59,e
10126,502,60,b
10127,502,1,e
10127,502,2,e
10127,502,3,a
10127,502,4,d
10127,502,5,c
10127,502,6,e
10127,502,7,c
10127,502,8,a
10127,502,9,a
10127,502,10,e
10127,502,11,e
10127,502,12,a
10127,502,13,e
10127,502,14,d
10127,502,15,a
10127,502,16,d
10127,502,17,d
10127,502,18,d
10127,502,19,d
10127,502,20,d
10127,502,21,b
10127,502,22,c
10127,502,23,a
10127,502,24,e
10127,502,25,c
10127,502,26,b
10127,502,27,b
10127,502,28,d
10127,502,29,d
10127,502,30,c
10127,502,31,d
10127,502,32,e
10127,502,33,a
10127,502,34,d
10127,502,35,a
10127,502,36,b
10127,502,37,e
10127,502,38,c
10127,502,39,e
10127,502,40,b
10127,502,41,d
10127,502,42,c
10127,502,43,a
10127,502,44,a
10127,502,45,d
10127,502,46,c
10127,502,47,b
10127,502,48,b
10127,502,49,a
10127,502,50,b
10127,502,51,c
10127,502,52,a
10127,502,53,a
10127,502,54,d
10127,502,55,b
10127,502,56,e
10127,502,57,c
10127,502,58,d
10127,502,59,c
10127,502,60,e
10128,502,1,d
10128,502,2,c
10128,502,3,a
10128,502,4,d
10128,502,5,d
10128,502,6,c
10128,502,7,e
10128,502,8,d
10128,502,9,d
10128,502,10,a
10128,502,11,b
10128,502,12,e
10128,502,13,b
10128,502,14,d
10128,502,15,a
10128,502,16,c
10128,502,17,c
10128,502,18,e
10128,502,19,e
10128,502,20,c
10128,502,21,c
10128,502,22,d
10128,502,23,d
10128,502,24,c
10128,502,25,b
10128,502,26,b
10128,502,27,a
10128,502,28,c
10128,502,29,c
10128,502,30,b
10128,502,31,c
10128,502,32,b
10128,502,33,c
10128,502,34,b
10128,502,35,a
10128,502,36,e
10128,502,37,b
10128,502,38,c
10128,502,39,b
10128,502,40,c
10128,502,41,d
10128,502,42,b
10128,502,43,d
10128,502,44,e
10128,502,45,a
10128,502,46,c
10128,502,47,a
10128,502,48,e
10128,502,49,a
10128,502,50,a
10128,502,51,b
10128,502,52,e
10128,502,53,c
10128,502,54,a
10128,502,55,a
10128,502,56,b
10128,502,57,c
10128,502,58,b
10128,502,59,e
10128,502,60,a
10129,502,1,b
10129,502,2,e
10129,502,3,e
10129,502,4,c
10129,502,5,c
10129,502,6,c
10129,502,7,c
10129,502,8,c
10129,502,9,c
10129,502,10,d
10129,502,11,d
10129,502,12,c
10129,502,13,b
10129,502,14,e
10129,502,15,c
10129,502,16,a
10129,502,17,d
10129,502,18,e
10129,502,19,c
10129,502,20,d
10129,502,21,a
10129,502,22,e
10129,502,23,b
10129,502,24,a
10129,502,25,a
10129,502,26,d
10129,502,27,a
10129,502,28,b
10129,502,29,d
10129,502,30,e
10129,502,31,e
10129,502,32,b
10129,502,33,b
10129,502,34,a
10129,502,35,c
10129,502,36,e
10129,502,37,a
10129,502,38,b
10129,502,39,a
10129,502,40,a
10129,502,41,e
10129,502,42,c
10129,502,43,c
10129,502,44,e
10129,502,45,a
10129,502,46,a
10129,502,47,e
10129,502,48,a
10129,502,49,e
10129,502,50,c
10129,502,51,c
10129,502,52,b
10129,502,53,d
10129,502,54,b
10129,502,55,e
10129,502,56,d
10129,502,57,a
10129,502,58,c
10129,502,59,b
10129,502,60,d
10130,502,1,e
10130,502,2,c
10130,502,3,d
10130,502,4,c
10130,502,5,c
10130,502,6,b
10130,502,7,b
10130,502,8,e
10130,502,9,e
10130,502,10,e
10130,502,11,c
10130,502,12,c
10130,502,13,b
10130,502,14,b
10130,502,15,c
10130,502,16,c
10130,502,17,d
10130,502,18,b
10130,502,19,e
10130,502,20,a
10130,502,21,b
10130,502,22,b
10130,502,23,b
10130,502,24,a
10130,502,25,b
10130,502,26,b
10130,502,27,a
10130,502,28,e
10130,502,29,d
10130,502,30,c
10130,502,31,e
10130,502,32,b
10130,502,33,a
10130,502,34,a
10130,502,35,a
10130,502,36,b
10130,502,37,c
10130,502,38,a
10130,502,39,b
10130,502,40,e
10130,502,41,c
10130,502,42,a
10130,502,43,b
10130,502,44,e
10130,502,45,b
10130,502,46,b
10130,502,47,a
10130,502,48,d
10130,502,49,a
10130,502,50,a
10130,502,51,b
10130,502,52,a
10130,502,53,e
10130,502,54,a
10130,502,55,b
10130,502,56,b
10130,502,57,d
10130,502,58,e
10130,502,59,e
10130,502,60,d
10131,502,1,e
10131,502,2,a
10131,502,3,b
10131,502,4,a
10131,502,5,b
10131,502,6,d
10131,502,7,a
10131,502,8,d
10131,502,9,b
10131,502,10,e
10131,502,11,c
10131,502,12,d
10131,502,13,b
10131,502,14,a
10131,502,15,e
10131,502,16,c
10131,502,17,a
10131,502,18,e
10131,502,19,a
10131,502,20,d
10131,502,21,e
10131,502,22,c
10131,502,23,a
10131,502,24,d
10131,502,25,e
10131,502,26,e
10131,502,27,b
10131,502,28,b
10131,502,29,d
10131,502,30,e
10131,502,31,c
10131,502,32,c
10131,502,33,b
10131,502,34,c
10131,502,35,d
10131,502,36,c
10131,502,37,a
10131,502,38,a
10131,502,39,c
10131,502,40,d
10131,502,41,b
10131,502,42,a
10131,502,43,d
10131,502,44,e
10131,502,45,e
10131,502,46,e
10131,502,47,c
10131,502,48,e
10131,502,49,b
10131,502,50,c
10131,502,51,b
10131,502,52,a
10131,502,53,e
10131,502,54,a
10131,502,55,e
10131,502,56,d
10131,502,57,b
10131,502,58,a
10131,502,59,d
10131,502,60,c
10132,502,1,b
10132,502,2,d
10132,502,3,c
10132,502,4,e
10132,502,5,b
10132,502,6,b
10132,502,7,b
10132,502,8,b
10132,502,9,b
10132,502,10,e
10132,502,11,d
10132,502,12,a
10132,502,13,b
10132,502,14,c
10132,502,15,e
10132,502,16,a
10132,502,17,d
10132,502,18,a
10132,502,19,e
10132,502,20,b
10132,502,21,b
10132,502,22,d
10132,502,23,e
10132,502,24,c
10132,502,25,e
10132,502,26,a
10132,502,27,c
10132,502,28,d
10132,502,29,e
10132,502,30,e
10132,502,31,b
10132,502,32,c
10132,502,33,a
10132,502,34,d
10132,502,35,a
10132,502,36,d
10132,502,37,b
10132,502,38,a
10132,502,39,b
10132,502,40,a
10132,502,41,b
10132,502,42,e
10132,502,43,a
10132,502,44,a
10132,502,45,a
10132,502,46,c
10132,502,47,b
10132,502,48,b
10132,502,49,e
10132,502,50,b
10132,502,51,b
10132,502,52,b
10132,502,53,d
10132,502,54,b
10132,502,55,e
10132,502,56,b
10132,502,57,d
10132,502,58,c
10132,502,59,b
10132,502,60,a
10133,502,1,c
10133,502,2,d
10133,502,3,a
10133,502,4,e
10133,502,5,e
10133,502,6,b
10133,502,7,a
10133,502,8,d
10133,502,9,b
10133,502,10,b
10133,502,11,c
10133,502,12,c
10133,502,13,a
10133,502,14,b
10133,502,15,c
10133,502,16,b
10133,502,17,e
10133,502,18,b
10133,502,19,d
10133,502,20,b
10133,502,21,c
10133,502,22,a
10133,502,23,a
10133,502,24,a
10133,502,25,b
10133,502,26,a
10133,502,27,b
10133,502,28,e
10133,502,29,c
10133,502,30,b
10133,502,31,d
10133,502,32,d
10133,502,33,d
10133,502,34,a
10133,502,35,b
10133,502,36,d
10133,502,37,c
10133,502,38,a
10133,502,39,d
10133,502,40,d
10133,502,41,b
10133,502,42,b
10133,502,43,b
10133,502,44,d
10133,502,45,d
10133,502,46,a
10133,502,47,e
10133,502,48,c
10133,502,49,c
10133,502,50,c
10133,502,51,e
10133,502,52,c
10133,502,53,b
10133,502,54,d
10133,502,55,d
10133,502,56,a
10133,502,57,e
10133,502,58,b
10133,502,59,a
10133,502,60,b
10134,502,1,c
10134,502,2,d
10134,502,3,a
10134,502,4,b
10134,502,5,a
10134,502,6,e
10134,502,7,a
10134,502,8,c
10134,502,9,e
10134,502,10,d
10134,502,11,e
10134,502,12,b
10134,502,13,d
10134,502,14,a
10134,502,15,d
10134,502,16,b
10134,502,17,b
10134,502,18,e
10134,502,19,b
10134,502,20,c
10134,502,21,b
10134,502,22,e
10134,502,23,b
10134,502,24,e
10134,502,25,e
10134,502,26,a
10134,502,27,b
10134,502,28,c
10134,502,29,c
10134,502,30,b
10134,502,31,a
10134,502,32,c
10134,502,33,e
10134,502,34,b
10134,502,35,c
10134,502,36,b
10134,502,37,d
10134,502,38,e
10134,502,39,a
10134,502,40,a
10134,502,41,a
10134,502,42,c
10134,502,43,d
10134,502,44,d
10134,502,45,b
10134,502,46,a
10134,502,47,d
10134,502,48,a
10134,502,49,e
10134,502,50,e
10134,502,51,c
10134,502,52,a
10134,502,53,e
10134,502,54,b
10134,502,55,c
10134,502,56,b
10134,502,57,a
10134,502,58,e
10134,502,59,d
10134,502,60,c
10135,502,1,d
10135,502,2,e
10135,502,3,d
10135,502,4,d
10135,502,5,d
10135,502,6,c
10135,502,7,c
10135,502,8,d
10135,502,9,a
10135,502,10,d
10135,502,11,b
10135,502,12,e
10135,502,13,e
10135,502,14,e
10135,502,15,a
10135,502,16,a
10135,502,17,c
10135,502,18,a
10135,502,19,d
10135,502,20,c
10135,502,21,a
10135,502,22,d
10135,502,23,e
10135,502,24,c
10135,502,25,c
10135,502,26,e
10135,502,27,c
10135,502,28,b
10135,502,29,a
10135,502,30,e
10135,502,31,a
10135,502,32,c
10135,502,33,c
10135,502,34,b
10135,502,35,c
10135,502,36,d
10135,502,37,c
10135,502,38,b
10135,502,39,a
10135,502,40,e
10135,502,41,a
10135,502,42,e
10135,502,43,a
10135,502,44,e
10135,502,45,a
10135,502,46,a
10135,502,47,a
10135,502,48,c
10135,502,49,c
10135,502,50,e
10135,502,51,b
10135,502,52,b
10135,502,53,c
10135,502,54,b
10135,502,55,e
10135,502,56,d
10135,502,57,b
10135,502,58,b
10135,502,59,e
10135,502,60,c
10136,502,1,c
10136,502,2,a
10136,502,3,b
10136,502,4,e
10136,502,5,d
10136,502,6,b
10136,502,7,b
10136,502,8,e
10136,502,9,d
10136,502,10,b
10136,502,11,c
10136,502,12,b
10136,502,13,e
10136,502,14,b
10136,502,15,d
10136,502,16,b
10136,502,17,d
10136,502,18,c
10136,502,19,d
10136,502,20,a
10136,502,21,e
10136,502,22,d
10136,502,23,e
10136,502,24,b
10136,502,25,c
10136,502,26,c
10136,502,27,d
10136,502,28,e
10136,502,29,d
10136,502,30,a
10136,502,31,a
10136,502,32,d
10136,502,33,c
10136,502,34,d
10136,502,35,c
10136,502,36,d
10136,502,37,b
10136,502,38,b
10136,502,39,a
10136,502,40,a
10136,502,41,c
10136,502,42,b
10136,502,43,e
10136,502,44,e
10136,502,45,e
10136,502,46,a
10136,502,47,c
10136,502,48,a
10136,502,49,d
10136,502,50,d
10136,502,51,a
10136,502,52,b
10136,502,53,d
10136,502,54,b
10136,502,55,e
10136,502,56,e
10136,502,57,b
10136,502,58,b
10136,502,59,d
10136,502,60,a
10137,502,1,c
10137,502,2,e
10137,502,3,d
10137,502,4,c
10137,502,5,b
10137,502,6,a
10137,502,7,b
10137,502,8,d
10137,502,9,a
10137,502,10,a
10137,502,11,c
10137,502,12,b
10137,502,13,d
10137,502,14,e
10137,502,15,a
10137,502,16,b
10137,502,17,b
10137,502,18,e
10137,502,19,c
10137,502,20,e
10137,502,21,b
10137,502,22,b
10137,502,23,c
10137,502,24,c
10137,502,25,b
10137,502,26,e
10137,502,27,d
10137,502,28,c
10137,502,29,c
10137,502,30,a
10137,502,31,a
10137,502,32,a
10137,502,33,a
10137,502,34,a
10137,502,35,e
10137,502,36,e
10137,502,37,b
10137,502,38,e
10137,502,39,d
10137,502,40,b
10137,502,41,a
10137,502,42,c
10137,502,43,b
10137,502,44,b
10137,502,45,a
10137,502,46,e
10137,502,47,a
10137,502,48,c
10137,502,49,a
10137,502,50,b
10137,502,51,d
10137,502,52,e
10137,502,53,b
10137,502,54,b
10137,502,55,b
10137,502,56,e
10137,502,57,d
10137,502,58,b
10137,502,59,b
10137,502,60,d
10138,502,1,b
10138,502,2,a
10138,502,3,a
10138,502,4,b
10138,502,5,b
10138,502,6,e
10138,502,7,c
10138,502,8,d
10138,502,9,a
10138,502,10,b
10138,502,11,d
10138,502,12,a
10138,502,13,b
10138,502,14,d
10138,502,15,c
10138,502,16,e
10138,502,17,d
10138,502,18,c
10138,502,19,e
10138,502,20,c
10138,502,21,a
10138,502,22,a
10138,502,23,d
10138,502,24,a
10138,502,25,b
10138,502,26,b
10138,502,27,e
10138,502,28,b
10138,502,29,d
10138,502,30,c
10138,502,31,c
10138,502,32,c
10138,502,33,e
10138,502,34,b
10138,502,35,a
10138,502,36,e
10138,502,37,b
10138,502,38,b
10138,502,39,d
10138,502,40,b
10138,502,41,d
10138,502,42,b
10138,502,43,e
10138,502,44,e
10138,502,45,b
10138,502,46,a
10138,502,47,e
10138,502,48,a
10138,502,49,c
10138,502,50,b
10138,502,51,e
10138,502,52,e
10138,502,53,e
10138,502,54,a
10138,502,55,b
10138,502,56,a
10138,502,57,c
10138,502,58,b
10138,502,59,d
10138,502,60,c
10139,502,1,a
10139,502,2,a
10139,502,3,e
10139,502,4,e
10139,502,5,d
10139,502,6,b
10139,502,7,b
10139,502,8,b
10139,502,9,e
10139,502,10,c
10139,502,11,e
10139,502,12,c
10139,502,13,e
10139,502,14,e
10139,502,15,b
10139,502,16,e
10139,502,17,b
10139,502,18,e
10139,502,19,c
10139,502,20,a
10139,502,21,c
10139,502,22,b
10139,502,23,d
10139,502,24,d
10139,502,25,b
10139,502,26,c
10139,502,27,e
10139,502,28,b
10139,502,29,a
10139,502,30,e
10139,502,31,c
10139,502,32,e
10139,502,33,b
10139,502,34,c
10139,502,35,b
10139,502,36,c
10139,502,37,b
10139,502,38,d
10139,502,39,d
10139,502,40,d
10139,502,41,e
10139,502,42,e
10139,502,43,d
10139,502,44,c
10139,502,45,c
10139,502,46,c
10139,502,47,c
10139,502,48,b
10139,502,49,d
10139,502,50,e
10139,502,51,a
10139,502,52,a
10139,502,53,a
10139,502,54,e
10139,502,55,e
10139,502,56,e
10139,502,57,c
10139,502,58,e
10139,502,59,a
10139,502,60,a
10140,502,1,c
10140,502,2,b
10140,502,3,b
10140,502,4,e
10140,502,5,c
10140,502,6,d
10140,502,7,d
10140,502,8,e
10140,502,9,a
10140,502,10,d
10140,502,11,e
10140,502,12,b
10140,502,13,a
10140,502,14,b
10140,502,15,e
10140,502,16,d
10140,502,17,a
10140,502,18,e
10140,502,19,d
10140,502,20,e
10140,502,21,a
10140,502,22,c
10140,502,23,b
10140,502,24,a
10140,502,25,e
10140,502,26,e
10140,502,27,d
10140,502,28,c
10140,502,29,c
10140,502,30,e
10140,502,31,a
10140,502,32,b
10140,502,33,b
10140,502,34,b
10140,502,35,c
10140,502,36,a
10140,502,37,a
10140,502,38,c
10140,502,39,a
10140,502,40,e
10140,502,41,c
10140,502,42,d
10140,502,43,b
10140,502,44,b
10140,502,45,a
10140,502,46,e
10140,502,47,c
10140,502,48,e
10140,502,49,b
10140,502,50,a
10140,502,51,b
10140,502,52,c
10140,502,53,b
10140,502,54,e
10140,502,55,a
10140,502,56,e
10140,502,57,d
10140,502,58,e
10140,502,59,c
10140,502,60,b
10141,502,1,b
10141,502,2,b
10141,502,3,c
10141,502,4,c
10141,502,5,d
10141,502,6,b
10141,502,7,c
10141,502,8,a
10141,502,9,c
10141,502,10,d
10141,502,11,d
10141,502,12,e
10141,502,13,e
10141,502,14,b
10141,502,15,b
10141,502,16,d
10141,502,17,c
10141,502,18,a
10141,502,19,b
10141,502,20,d
10141,502,21,c
10141,502,22,a
10141,502,23,c
10141,502,24,d
10141,502,25,e
10141,502,26,d
10141,502,27,a
10141,502,28,c
10141,502,29,e
10141,502,30,c
10141,502,31,e
10141,502,32,c
10141,502,33,b
10141,502,34,e
10141,502,35,e
10141,502,36,b
10141,502,37,e
10141,502,38,a
10141,502,39,d
10141,502,40,e
10141,502,41,d
10141,502,42,e
10141,502,43,e
10141,502,44,c
10141,502,45,b
10141,502,46,d
10141,502,47,e
10141,502,48,a
10141,502,49,d
10141,502,50,e
10141,502,51,d
10141,502,52,c
10141,502,53,d
10141,502,54,e
10141,502,55,b
10141,502,56,b
10141,502,57,a
10141,502,58,a
10141,502,59,d
10141,502,60,e
10142,502,1,e
10142,502,2,b
10142,502,3,e
10142,502,4,c
10142,502,5,e
10142,502,6,b
10142,502,7,c
10142,502,8,e
10142,502,9,e
10142,502,10,e
10142,502,11,c
10142,502,12,a
10142,502,13,e
10142,502,14,d
10142,502,15,a
10142,502,16,a
10142,502,17,e
10142,502,18,b
10142,502,19,d
10142,502,20,b
10142,502,21,c
10142,502,22,b
10142,502,23,b
10142,502,24,b
10142,502,25,a
10142,502,26,e
10142,502,27,e
10142,502,28,a
10142,502,29,b
10142,502,30,e
10142,502,31,c
10142,502,32,c
10142,502,33,b
10142,502,34,a
10142,502,35,e
10142,502,36,c
10142,502,37,c
10142,502,38,b
10142,502,39,b
10142,502,40,a
10142,502,41,c
10142,502,42,c
10142,502,43,c
10142,502,44,b
10142,502,45,b
10142,502,46,d
10142,502,47,b
10142,502,48,a
10142,502,49,d
10142,502,50,d
10142,502,51,c
10142,502,52,a
10142,502,53,e
10142,502,54,b
10142,502,55,c
10142,502,56,a
10142,502,57,a
10142,502,58,b
10142,502,59,e
10142,502,60,a
10143,502,1,c
10143,502,2,b
10143,502,3,c
10143,502,4,a
10143,502,5,a
10143,502,6,e
10143,502,7,d
10143,502,8,c
10143,502,9,d
10143,502,10,b
10143,502,11,a
10143,502,12,b
10143,502,13,a
10143,502,14,d
10143,502,15,a
10143,502,16,c
10143,502,17,b
10143,502,18,c
10143,502,19,d
10143,502,20,b
10143,502,21,a
10143,502,22,d
10143,502,23,d
10143,502,24,a
10143,502,25,a
10143,502,26,d
10143,502,27,a
10143,502,28,d
10143,502,29,a
10143,502,30,e
10143,502,31,c
10143,502,32,e
10143,502,33,e
10143,502,34,b
10143,502,35,c
10143,502,36,e
10143,502,37,e
10143,502,38,d
10143,502,39,a
10143,502,40,b
10143,502,41,c
10143,502,42,a
10143,502,43,d
10143,502,44,b
10143,502,45,a
10143,502,46,b
10143,502,47,e
10143,502,48,a
10143,502,49,b
10143,502,50,c
10143,502,51,c
10143,502,52,a
10143,502,53,d
10143,502,54,e
10143,502,55,c
10143,502,56,c
10143,502,57,c
10143,502,58,e
10143,502,59,a
10143,502,60,c
10144,502,1,b
10144,502,2,c
10144,502,3,e
10144,502,4,d
10144,502,5,e
10144,502,6,d
10144,502,7,b
10144,502,8,a
10144,502,9,c
10144,502,10,c
10144,502,11,e
10144,502,12,c
10144,502,13,a
10144,502,14,a
10144,502,15,e
10144,502,16,b
10144,502,17,c
10144,502,18,c
10144,502,19,c
10144,502,20,a
10144,502,21,b
10144,502,22,d
10144,502,23,b
10144,502,24,d
10144,502,25,c
10144,502,26,e
10144,502,27,b
10144,502,28,a
10144,502,29,b
10144,502,30,e
10144,502,31,e
10144,502,32,a
10144,502,33,a
10144,502,34,b
10144,502,35,d
10144,502,36,b
10144,502,37,a
10144,502,38,e
10144,502,39,c
10144,502,40,c
10144,502,41,b
10144,502,42,c
10144,502,43,c
10144,502,44,a
10144,502,45,c
10144,502,46,c
10144,502,47,b
10144,502,48,e
10144,502,49,c
10144,502,50,a
10144,502,51,d
10144,502,52,e
10144,502,53,d
10144,502,54,b
10144,502,55,d
10144,502,56,e
10144,502,57,a
10144,502,58,a
10144,502,59,b
10144,502,60,a
10145,502,1,c
10145,502,2,e
10145,502,3,e
10145,502,4,b
10145,502,5,b
10145,502,6,d
10145,502,7,a
10145,502,8,c
10145,502,9,b
10145,502,10,a
10145,502,11,d
10145,502,12,d
10145,502,13,c
10145,502,14,d
10145,502,15,d
10145,502,16,e
10145,502,17,b
10145,502,18,d
10145,502,19,e
10145,502,20,e
10145,502,21,c
10145,502,22,c
10145,502,23,d
10145,502,24,a
10145,502,25,e
10145,502,26,a
10145,502,27,e
10145,502,28,d
10145,502,29,e
10145,502,30,e
10145,502,31,e
10145,502,32,d
10145,502,33,a
10145,502,34,a
10145,502,35,e
10145,502,36,c
10145,502,37,e
10145,502,38,e
10145,502,39,d
10145,502,40,b
10145,502,41,d
10145,502,42,c
10145,502,43,c
10145,502,44,d
10145,502,45,d
10145,502,46,c
10145,502,47,d
10145,502,48,b
10145,502,49,b
10145,502,50,b
10145,502,51,d
10145,502,52,e
10145,502,53,e
10145,502,54,b
10145,502,55,b
10145,502,56,a
10145,502,57,a
10145,502,58,b
10145,502,59,e
10145,502,60,d
10146,502,1,e
10146,502,2,d
10146,502,3,e
10146,502,4,e
10146,502,5,a
10146,502,6,e
10146,502,7,b
10146,502,8,a
10146,502,9,a
10146,502,10,d
10146,502,11,b
10146,502,12,e
10146,502,13,c
10146,502,14,c
10146,502,15,a
10146,502,16,c
10146,502,17,b
10146,502,18,a
10146,502,19,c
10146,502,20,e
10146,502,21,e
10146,502,22,e
10146,502,23,e
10146,502,24,c
10146,502,25,a
10146,502,26,d
10146,502,27,d
10146,502,28,e
10146,502,29,c
10146,502,30,d
10146,502,31,d
10146,502,32,d
10146,502,33,c
10146,502,34,b
10146,502,35,d
10146,502,36,a
10146,502,37,c
10146,502,38,e
10146,502,39,e
10146,502,40,b
10146,502,41,d
10146,502,42,d
10146,502,43,e
10146,502,44,e
10146,502,45,a
10146,502,46,e
10146,502,47,a
10146,502,48,d
10146,502,49,b
10146,502,50,b
10146,502,51,a
10146,502,52,d
10146,502,53,b
10146,502,54,e
10146,502,55,e
10146,502,56,a
10146,502,57,b
10146,502,58,c
10146,502,59,e
10146,502,60,a
10147,502,1,d
10147,502,2,a
10147,502,3,d
10147,502,4,a
10147,502,5,b
10147,502,6,a
10147,502,7,a
10147,502,8,d
10147,502,9,b
10147,502,10,d
10147,502,11,a
10147,502,12,a
10147,502,13,e
10147,502,14,a
10147,502,15,d
10147,502,16,a
10147,502,17,d
10147,502,18,d
10147,502,19,b
10147,502,20,b
10147,502,21,b
10147,502,22,b
10147,502,23,c
10147,502,24,d
10147,502,25,c
10147,502,26,b
10147,502,27,c
10147,502,28,d
10147,502,29,d
10147,502,30,d
10147,502,31,e
10147,502,32,e
10147,502,33,e
10147,502,34,b
10147,502,35,b
10147,502,36,d
10147,502,37,b
10147,502,38,c
10147,502,39,e
10147,502,40,e
10147,502,41,b
10147,502,42,d
10147,502,43,a
10147,502,44,e
10147,502,45,c
10147,502,46,d
10147,502,47,b
10147,502,48,a
10147,502,49,e
10147,502,50,e
10147,502,51,e
10147,502,52,d
10147,502,53,a
10147,502,54,d
10147,502,55,a
10147,502,56,b
10147,502,57,c
10147,502,58,a
10147,502,59,b
10147,502,60,d
10148,502,1,a
10148,502,2,c
10148,502,3,c
10148,502,4,e
10148,502,5,a
10148,502,6,b
10148,502,7,c
